geo_id,geo_id2,name,median_household_income,margin_of_error
1400000US06037501501,6037501501,"Census Tract 5015.01, Los Angeles County, California",93036,13221
1400000US06037501503,6037501503,"Census Tract 5015.03, Los Angeles County, California",54635,7974
1400000US06037501504,6037501504,"Census Tract 5015.04, Los Angeles County, California",37412,5457
1400000US06037501600,6037501600,"Census Tract 5016, Los Angeles County, California",96006,18539
1400000US06037501700,6037501700,"Census Tract 5017, Los Angeles County, California",77167,26779
1400000US06037501802,6037501802,"Census Tract 5018.02, Los Angeles County, California",67208,10693
1400000US06037501803,6037501803,"Census Tract 5018.03, Los Angeles County, California",33787,6924
1400000US06037501804,6037501804,"Census Tract 5018.04, Los Angeles County, California",41389,8803
1400000US06037501900,6037501900,"Census Tract 5019, Los Angeles County, California",71875,15402
1400000US06037502003,6037502003,"Census Tract 5020.03, Los Angeles County, California",56908,7068
1400000US06037502004,6037502004,"Census Tract 5020.04, Los Angeles County, California",57708,11242
1400000US06037502005,6037502005,"Census Tract 5020.05, Los Angeles County, California",59543,10778
1400000US06037502100,6037502100,"Census Tract 5021, Los Angeles County, California",53409,8185
1400000US06037502200,6037502200,"Census Tract 5022, Los Angeles County, California",63361,9190
1400000US06037502301,6037502301,"Census Tract 5023.01, Los Angeles County, California",66601,5780
1400000US06037502302,6037502302,"Census Tract 5023.02, Los Angeles County, California",40000,9274
1400000US06037502401,6037502401,"Census Tract 5024.01, Los Angeles County, California",57344,11211
1400000US06037502402,6037502402,"Census Tract 5024.02, Los Angeles County, California",73920,9683
1400000US06037502500,6037502500,"Census Tract 5025, Los Angeles County, California",37076,10831
1400000US06037502601,6037502601,"Census Tract 5026.01, Los Angeles County, California",69659,7981
1400000US06037502602,6037502602,"Census Tract 5026.02, Los Angeles County, California",51674,6909
1400000US06037502700,6037502700,"Census Tract 5027, Los Angeles County, California",52106,9880
1400000US06037502801,6037502801,"Census Tract 5028.01, Los Angeles County, California",77379,23520
1400000US06037502802,6037502802,"Census Tract 5028.02, Los Angeles County, California",27339,7995
1400000US06037502901,6037502901,"Census Tract 5029.01, Los Angeles County, California",85417,8735
1400000US06037502902,6037502902,"Census Tract 5029.02, Los Angeles County, California",46722,9052
1400000US06037503000,6037503000,"Census Tract 5030, Los Angeles County, California",48783,2793
1400000US06037503103,6037503103,"Census Tract 5031.03, Los Angeles County, California",70259,8583
1400000US06037503104,6037503104,"Census Tract 5031.04, Los Angeles County, California",57083,7315
1400000US06037503105,6037503105,"Census Tract 5031.05, Los Angeles County, California",67232,4646
1400000US06037503106,6037503106,"Census Tract 5031.06, Los Angeles County, California",51087,6013
1400000US06037503201,6037503201,"Census Tract 5032.01, Los Angeles County, California",71571,23248
1400000US06037503202,6037503202,"Census Tract 5032.02, Los Angeles County, California",65797,12237
1400000US06037503301,6037503301,"Census Tract 5033.01, Los Angeles County, California",81477,8654
1400000US06037503302,6037503302,"Census Tract 5033.02, Los Angeles County, California",60833,10851
1400000US06037503401,6037503401,"Census Tract 5034.01, Los Angeles County, California",77390,15587
1400000US06037503402,6037503402,"Census Tract 5034.02, Los Angeles County, California",87273,17180
1400000US06037503501,6037503501,"Census Tract 5035.01, Los Angeles County, California",55347,8612
1400000US06037503502,6037503502,"Census Tract 5035.02, Los Angeles County, California",70987,3554
1400000US06037503601,6037503601,"Census Tract 5036.01, Los Angeles County, California",87434,22521
1400000US06037503602,6037503602,"Census Tract 5036.02, Los Angeles County, California",89596,12795
1400000US06037503701,6037503701,"Census Tract 5037.01, Los Angeles County, California",68865,5079
1400000US06037503702,6037503702,"Census Tract 5037.02, Los Angeles County, California",69712,12090
1400000US06037503703,6037503703,"Census Tract 5037.03, Los Angeles County, California",73245,9965
1400000US06037503801,6037503801,"Census Tract 5038.01, Los Angeles County, California",89205,7443
1400000US06037503802,6037503802,"Census Tract 5038.02, Los Angeles County, California",76555,12156
1400000US06037503901,6037503901,"Census Tract 5039.01, Los Angeles County, California",86169,10286
1400000US06037503902,6037503902,"Census Tract 5039.02, Los Angeles County, California",89826,8725
1400000US06037504001,6037504001,"Census Tract 5040.01, Los Angeles County, California",70039,11333
1400000US06037504002,6037504002,"Census Tract 5040.02, Los Angeles County, California",82500,10991
1400000US06037504101,6037504101,"Census Tract 5041.01, Los Angeles County, California",60568,15361
1400000US06037504102,6037504102,"Census Tract 5041.02, Los Angeles County, California",-,**
1400000US06037530003,6037530003,"Census Tract 5300.03, Los Angeles County, California",75139,13621
1400000US06037530004,6037530004,"Census Tract 5300.04, Los Angeles County, California",56182,8044
1400000US06037530005,6037530005,"Census Tract 5300.05, Los Angeles County, California",67396,10525
1400000US06037530006,6037530006,"Census Tract 5300.06, Los Angeles County, California",57113,8052
1400000US06037530101,6037530101,"Census Tract 5301.01, Los Angeles County, California",30665,2068
1400000US06037530102,6037530102,"Census Tract 5301.02, Los Angeles County, California",41509,9411
1400000US06037530202,6037530202,"Census Tract 5302.02, Los Angeles County, California",64196,10979
1400000US06037530203,6037530203,"Census Tract 5302.03, Los Angeles County, California",41600,6625
1400000US06037530204,6037530204,"Census Tract 5302.04, Los Angeles County, California",42232,7945
1400000US06037530301,6037530301,"Census Tract 5303.01, Los Angeles County, California",50469,11249
1400000US06037530302,6037530302,"Census Tract 5303.02, Los Angeles County, California",50411,6684
1400000US06037530400,6037530400,"Census Tract 5304, Los Angeles County, California",27143,10308
1400000US06037530500,6037530500,"Census Tract 5305, Los Angeles County, California",26556,7656
1400000US06037530601,6037530601,"Census Tract 5306.01, Los Angeles County, California",51750,4043
1400000US06037530602,6037530602,"Census Tract 5306.02, Los Angeles County, California",51932,12878
1400000US06037530700,6037530700,"Census Tract 5307, Los Angeles County, California",47656,7364
1400000US06037530801,6037530801,"Census Tract 5308.01, Los Angeles County, California",43337,2587
1400000US06037530802,6037530802,"Census Tract 5308.02, Los Angeles County, California",48669,12536
1400000US06037530901,6037530901,"Census Tract 5309.01, Los Angeles County, California",45655,8702
1400000US06037530902,6037530902,"Census Tract 5309.02, Los Angeles County, California",23095,4826
1400000US06037531000,6037531000,"Census Tract 5310, Los Angeles County, California",42132,6858
1400000US06037531101,6037531101,"Census Tract 5311.01, Los Angeles County, California",32154,4270
1400000US06037531102,6037531102,"Census Tract 5311.02, Los Angeles County, California",35724,11773
1400000US06037531201,6037531201,"Census Tract 5312.01, Los Angeles County, California",43940,5008
1400000US06037531202,6037531202,"Census Tract 5312.02, Los Angeles County, California",42869,8268
1400000US06037531301,6037531301,"Census Tract 5313.01, Los Angeles County, California",31142,2921
1400000US06037531302,6037531302,"Census Tract 5313.02, Los Angeles County, California",38875,7989
1400000US06037531502,6037531502,"Census Tract 5315.02, Los Angeles County, California",40970,3765
1400000US06037531503,6037531503,"Census Tract 5315.03, Los Angeles County, California",35694,6347
1400000US06037531504,6037531504,"Census Tract 5315.04, Los Angeles County, California",34013,5913
1400000US06037531602,6037531602,"Census Tract 5316.02, Los Angeles County, California",31471,7997
1400000US06037531603,6037531603,"Census Tract 5316.03, Los Angeles County, California",43529,10912
1400000US06037531604,6037531604,"Census Tract 5316.04, Los Angeles County, California",33000,3926
1400000US06037531701,6037531701,"Census Tract 5317.01, Los Angeles County, California",34337,2713
1400000US06037531702,6037531702,"Census Tract 5317.02, Los Angeles County, California",35859,4577
1400000US06037531800,6037531800,"Census Tract 5318, Los Angeles County, California",42083,4995
1400000US06037531901,6037531901,"Census Tract 5319.01, Los Angeles County, California",39464,7561
1400000US06037531902,6037531902,"Census Tract 5319.02, Los Angeles County, California",40481,6505
1400000US06037532001,6037532001,"Census Tract 5320.01, Los Angeles County, California",31680,3426
1400000US06037532002,6037532002,"Census Tract 5320.02, Los Angeles County, California",40890,2744
1400000US06037532101,6037532101,"Census Tract 5321.01, Los Angeles County, California",35639,2314
1400000US06037532102,6037532102,"Census Tract 5321.02, Los Angeles County, California",56898,12788
1400000US06037532200,6037532200,"Census Tract 5322, Los Angeles County, California",44902,6297
1400000US06037532302,6037532302,"Census Tract 5323.02, Los Angeles County, California",45227,6048
1400000US06037532303,6037532303,"Census Tract 5323.03, Los Angeles County, California",46596,8980
1400000US06037532304,6037532304,"Census Tract 5323.04, Los Angeles County, California",43571,8418
1400000US06037532400,6037532400,"Census Tract 5324, Los Angeles County, California",61250,39484
1400000US06037532500,6037532500,"Census Tract 5325, Los Angeles County, California",44012,6384
1400000US06037532603,6037532603,"Census Tract 5326.03, Los Angeles County, California",38304,5360
1400000US06037532604,6037532604,"Census Tract 5326.04, Los Angeles County, California",35030,11938
1400000US06037532605,6037532605,"Census Tract 5326.05, Los Angeles County, California",24780,5507
1400000US06037532606,6037532606,"Census Tract 5326.06, Los Angeles County, California",28267,2958
1400000US06037532700,6037532700,"Census Tract 5327, Los Angeles County, California",34293,5849
1400000US06037532800,6037532800,"Census Tract 5328, Los Angeles County, California",33996,5120
1400000US06037532900,6037532900,"Census Tract 5329, Los Angeles County, California",33442,4263
1400000US06037533001,6037533001,"Census Tract 5330.01, Los Angeles County, California",31667,5901
1400000US06037533002,6037533002,"Census Tract 5330.02, Los Angeles County, California",35259,4787
1400000US06037533103,6037533103,"Census Tract 5331.03, Los Angeles County, California",28316,3160
1400000US06037533104,6037533104,"Census Tract 5331.04, Los Angeles County, California",22870,2947
1400000US06037533105,6037533105,"Census Tract 5331.05, Los Angeles County, California",25741,5180
1400000US06037533106,6037533106,"Census Tract 5331.06, Los Angeles County, California",33304,3337
1400000US06037533107,6037533107,"Census Tract 5331.07, Los Angeles County, California",34394,4726
1400000US06037533201,6037533201,"Census Tract 5332.01, Los Angeles County, California",37250,6487
1400000US06037533202,6037533202,"Census Tract 5332.02, Los Angeles County, California",47596,8057
1400000US06037533203,6037533203,"Census Tract 5332.03, Los Angeles County, California",38125,14567
1400000US06037533300,6037533300,"Census Tract 5333, Los Angeles County, California",31250,5798
1400000US06037533401,6037533401,"Census Tract 5334.01, Los Angeles County, California",49896,9025
1400000US06037533402,6037533402,"Census Tract 5334.02, Los Angeles County, California",39583,12826
1400000US06037533403,6037533403,"Census Tract 5334.03, Los Angeles County, California",31188,8445
1400000US06037533501,6037533501,"Census Tract 5335.01, Los Angeles County, California",37663,3641
1400000US06037533502,6037533502,"Census Tract 5335.02, Los Angeles County, California",44844,7210
1400000US06037533503,6037533503,"Census Tract 5335.03, Los Angeles County, California",32440,6638
