dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,status,status_desc,crm_cd_1,location,cross_street,lat,lon,weapon_used_cd,weapon_desc,crm_cd_2,crm_cd_3,geoid,distance_meters
151605904,2015-02-21T00:00:00.000,2015-02-21T00:00:00.000,0930,16,Foothill,1676,2,624,BATTERY - SIMPLE ASSAULT,0444 0429 0913,58,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,624,8400    GLENOAKS                     BL,,34.2268,-118.3631,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037121101,270.1745030045867
190607212,2019-02-25T00:00:00.000,2019-02-16T00:00:00.000,2359,06,Hollywood,0638,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,47,F,O,707,GARAGE/CARPORT,IC,Invest Cont,420,1800 N  GRAMERCY                     PL,,34.1026,-118.3123,,,,,06037190303,131.98773994606847
180709027,2018-04-16T00:00:00.000,2018-04-15T00:00:00.000,1145,07,Wilshire,0722,1,210,ROBBERY,0344 0355,64,M,W,101,STREET,IC,Invest Cont,210,3RD,SWEETZER,34.0727,-118.37,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037214800,265.5112174748017
151013649,2015-08-19T00:00:00.000,2015-08-04T00:00:00.000,1800,10,West Valley,1044,1,510,VEHICLE - STOLEN,,66,,,101,STREET,AA,Adult Arrest,510,18300    COLLINS                      ST,,34.1749,-118.5308,,,,,06037139303,254.05869728269255
191705557,2019-02-03T00:00:00.000,2019-02-01T00:00:00.000,1355,17,Devonshire,1764,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2032,21,F,H,404,DEPARTMENT STORE,IC,Invest Cont,440,9300    TAMPA                        AV,,34.244,-118.5583,,,,,06037113301,102.90061950283096
180404499,2017-01-12T00:00:00.000,2012-01-01T00:00:00.000,0900,04,Hollenbeck,0451,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1259 0522 0503 0360,8,F,H,501,SINGLE FAMILY DWELLING,AO,Adult Other,812,01200    GABRIEL GARCIA MARQUEZ       ST,,34.051,-118.227,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",815,,06037206054,223.0966798800028
191708188,2019-04-02T00:00:00.000,2019-03-31T00:00:00.000,0945,17,Devonshire,1701,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1202 1414 0403 0432 1501,0,X,X,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),IC,Invest Cont,930,19700    RINALDI                      ST,,34.2748,-118.5621,511,VERBAL THREAT,,,06037108102,905.3297592022514
152106650,2015-02-03T00:00:00.000,2015-02-03T00:00:00.000,2230,21,Topanga,2157,2,354,THEFT OF IDENTITY,0100 0930 1822,79,F,O,501,SINGLE FAMILY DWELLING,AA,Adult Arrest,354,6800    DE SOTO                      AV,,34.1938,-118.5884,,,,,06037134906,224.54494570115037
161810853,2016-05-12T00:00:00.000,2016-02-06T00:00:00.000,1200,18,Southeast,1841,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1202 0432 1906,61,M,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,956,800 W  106TH                        ST,,33.9399,-118.2894,,,,,06037241201,330.7832332616979
181410393,2018-04-15T00:00:00.000,2018-04-15T00:00:00.000,0400,14,Pacific,1432,1,330,BURGLARY FROM VEHICLE,0344 1300 1609,20,F,W,101,STREET,IC,Invest Cont,330,600    PALMS                        BL,,33.9909,-118.4633,,,,,06037273600,427.8640205479137
160609173,2016-03-22T00:00:00.000,2016-03-22T00:00:00.000,1100,06,Hollywood,0666,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 0329 1202,79,M,A,108,PARKING LOT,IC,Invest Cont,745,1200    VINE                         ST,,34.0926,-118.3266,,,,,06037190801,254.77755936843636
191517526,2019-09-17T00:00:00.000,2019-09-15T00:00:00.000,2130,15,N Hollywood,1585,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,IC,Invest Cont,420,11100    AQUA VISTA                   ST,,34.145,-118.3725,,,,,06037143603,131.52911988674012
171414977,2017-06-22T00:00:00.000,2017-06-21T00:00:00.000,2000,14,Pacific,1456,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,34,M,X,123,PARKING UNDERGROUND/BUILDING,IC,Invest Cont,341,4200 S  CENTINELA                    AV,,33.9962,-118.4274,,,,,06037702803,294.9076862183813
182104505,2018-01-11T00:00:00.000,2018-01-07T00:00:00.000,2350,21,Topanga,2105,2,624,BATTERY - SIMPLE ASSAULT,0400 0906,16,F,H,108,PARKING LOT,IC,Invest Cont,624,8600    INTERNATIONAL                AV,,34.2258,-118.5994,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037113238,343.3405343193063
180621088,2018-09-27T00:00:00.000,2018-09-27T00:00:00.000,1715,06,Hollywood,0666,2,850,INDECENT EXPOSURE,2004 0500 0529 0204,21,F,H,203,OTHER BUSINESS,IC,Invest Cont,850,1200    VINE                         ST,,34.0926,-118.3266,,,,,06037190801,254.77755936843636
150909372,2015-04-22T00:00:00.000,2015-04-06T00:00:00.000,1800,09,Van Nuys,0939,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,59,F,W,101,STREET,IC,Invest Cont,331,6300    ATOLL                        AV,,34.1849,-118.4203,,,,,06037123601,367.4426340345755
161713109,2016-07-11T00:00:00.000,2016-07-11T00:00:00.000,1220,17,Devonshire,1785,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,210,RESTAURANT/FAST FOOD,IC,Invest Cont,740,9200    RESEDA                       BL,,34.2373,-118.5361,511,VERBAL THREAT,,,06037115202,366.6744914304496
132020022,2013-12-06T00:00:00.000,2013-11-28T00:00:00.000,1600,20,Olympic,2031,2,354,THEFT OF IDENTITY,0100 1822 0928,45,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,354,600 S  SAINT ANDREWS                PL,,34.0612,-118.3112,,,,,06037212610,199.0449633577261
191228418,2019-12-08T00:00:00.000,2019-12-08T00:00:00.000,0030,12,77th Street,1248,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,800 W  70TH                         ST,,33.9764,-118.2871,,,,,06037237500,336.06810601006686
151910250,2015-04-27T00:00:00.000,2015-04-26T00:00:00.000,1300,19,Mission,1905,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,13300    AZORES                       AV,,34.3178,-118.4327,,,,,06037106020,611.3999771324092
190721501,2019-12-27T00:00:00.000,2019-12-26T00:00:00.000,1500,07,Wilshire,0763,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 0329,30,F,B,103,ALLEY,IC,Invest Cont,745,1600 S  SPAULDING                    AV,,34.0469,-118.3636,,,,,06037216901,93.05227628111156
191718690,2019-11-23T00:00:00.000,2019-11-23T00:00:00.000,0100,17,Devonshire,1785,2,354,THEFT OF IDENTITY,1202 0930 1822,84,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,18600    KNAPP                        ST,,34.2382,-118.5382,,,,,06037115202,498.1345979128271
180322972,2018-10-11T00:00:00.000,2018-09-22T00:00:00.000,1800,03,Southwest,0395,1,510,VEHICLE - STOLEN,,0,,,101,STREET,AO,Adult Other,510,42ND                         ST,WESTERN                      AV,34.0073,-118.3089,,,,,06037231500,168.1236556884601
170322718,2017-10-06T00:00:00.000,2017-10-05T00:00:00.000,2310,03,Southwest,0361,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,25,F,B,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,4000    URSULA                       AV,,34.0149,-118.3524,,,,,06037236205,91.07108752137589
161715069,2016-08-17T00:00:00.000,2016-08-17T00:00:00.000,0900,17,Devonshire,1718,1,310,BURGLARY,0352 0344 0321 1608,27,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,15700    INDEX                        ST,,34.2755,-118.4741,,,,,06037109200,226.33520097166115
162019322,2016-11-06T00:00:00.000,2016-11-04T00:00:00.000,1830,20,Olympic,2062,1,330,BURGLARY FROM VEHICLE,0344 0385,32,M,W,101,STREET,IC,Invest Cont,330,900 S  MANHATTAN                    PL,,34.0501,-118.3101,,,,,06037213100,251.89990832787046
150217933,2015-09-14T00:00:00.000,2015-09-14T00:00:00.000,1130,02,Rampart,0269,2,762,LEWD CONDUCT,0529 1202,62,F,H,503,HOTEL,AO,Adult Other,762,1200 W  7TH                          ST,,34.0515,-118.2658,,,,,06037209300,228.96494863641988
190620864,2019-10-19T00:00:00.000,2019-10-16T00:00:00.000,2240,06,Hollywood,0636,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,IC,Invest Cont,510,6600    HOLLYWOOD                    BL,,34.1034,-118.3325,,,,,06037190201,231.86792291974874
171015183,2017-08-30T00:00:00.000,2017-08-29T00:00:00.000,2300,10,West Valley,1025,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,NESTLE,HART,34.1975,-118.5306,,,,,06037132302,304.07372088403474
161314687,2016-06-28T00:00:00.000,2016-06-28T00:00:00.000,1745,13,Newton,1346,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1243 0913 0416,34,F,H,501,SINGLE FAMILY DWELLING,AA,Adult Arrest,626,1300 E  43RD                         PL,,34.0048,-118.2521,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037228220,183.2401005958063
150101162,2015-07-03T00:00:00.000,2015-07-03T00:00:00.000,2240,01,Central,0165,1,220,ATTEMPTED ROBBERY,0305 0400 0448,30,F,W,101,STREET,AA,Adult Arrest,220,7TH                          ST,MAIN                         ST,34.0433,-118.2488,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037206301,174.06076595627408
171521779,2017-11-07T00:00:00.000,2017-09-21T00:00:00.000,1000,15,N Hollywood,1526,2,354,THEFT OF IDENTITY,1822 0930,64,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,354,11400    OXNARD                       ST,,34.1849,-118.3834,,,,,06037124104,78.73916784284283
141316683,2014-08-20T00:00:00.000,2014-08-19T00:00:00.000,2000,13,Newton,1351,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,200 W  VERNON                       AV,,34.0038,-118.2762,,,,,06037231902,369.8637183046593
190623281,2019-12-03T00:00:00.000,2019-12-01T00:00:00.000,0900,06,Hollywood,0657,2,901,VIOLATION OF RESTRAINING ORDER,2038 2000,39,F,H,101,STREET,IC,Invest Cont,901,SANTA MONICA,WESTERN,34.0908,-118.3092,,,,,06037191720,319.7533272394226
140814796,2014-09-24T00:00:00.000,2014-05-01T00:00:00.000,1000,08,West LA,0839,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,68,F,W,507,CONDOMINIUM/TOWNHOUSE,IC,Invest Cont,341,00 W  CENTURY                      DR,,33.9456,-118.2751,,,,,06037240500,167.39785830153198
160921568,2016-12-09T00:00:00.000,2015-06-08T00:00:00.000,1000,09,Van Nuys,0994,2,354,THEFT OF IDENTITY,0100 0562 0930 1702,89,F,H,501,SINGLE FAMILY DWELLING,AO,Adult Other,354,4000    SUNNYSLOPE                   AV,,34.1422,-118.4264,,,,,06037143902,676.5250614516362
180804707,2018-01-17T00:00:00.000,2018-01-17T00:00:00.000,1330,08,West LA,0882,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0325 0104 0352 1221,0,X,X,405,CLOTHING STORE,IC,Invest Cont,442,11200 W  OLYMPIC                      BL,,34.0385,-118.4408,,,,,06037267700,538.4217127863785
130105115,2013-01-18T00:00:00.000,2013-01-18T00:00:00.000,0300,01,Central,0164,2,624,BATTERY - SIMPLE ASSAULT,2000 0444 0400,25,F,W,504,OTHER RESIDENCE,AO,Adult Other,624,600 S  SPRING                       ST,,34.046,-118.2509,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037207304,56.898732610567386
171711969,2017-05-31T00:00:00.000,2017-03-07T00:00:00.000,1200,17,Devonshire,1775,2,354,THEFT OF IDENTITY,1822,50,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,17500    GLEDHILL                     ST,,34.2421,-118.5156,,,,,06037115101,454.8899330203457
131100873,2013-06-29T00:00:00.000,2013-06-28T00:00:00.000,2155,11,Northeast,1195,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0400,40,F,H,714,DODGER STADIUM,IC,Invest Cont,626,1000    ELYSIAN PARK                 AV,,34.0725,-118.2459,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037197700,466.20139166902845
171509254,2017-03-23T00:00:00.000,2017-01-30T00:00:00.000,1630,15,N Hollywood,1543,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,0522 0551 1258 1251 0913,12,F,W,723,PRIVATE SCHOOL/PRESCHOOL,IC,Invest Cont,760,5200    LAUREL CANYON                BL,,34.1685,-118.4008,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037124903,206.29277750470214
150124228,2015-10-31T00:00:00.000,2015-10-31T00:00:00.000,0930,01,Central,0166,1,210,ROBBERY,2004 0344 0400 0345 0321 0305,40,F,B,102,SIDEWALK,IC,Invest Cont,210,7TH,SAN JULIAN                   ST,34.0407,-118.2468,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037206302,260.66985752584725
160506580,2016-03-01T00:00:00.000,2016-03-01T00:00:00.000,1600,05,Harbor,0517,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 0334 0421 0337 2005 0913,59,M,W,108,PARKING LOT,IC,Invest Cont,230,1000 N  AVALON                       BL,,33.7829,-118.2627,102,HAND GUN,,,06037294820,448.11561878809283
191013645,2019-08-15T00:00:00.000,2019-08-14T00:00:00.000,2200,10,West Valley,1035,1,330,BURGLARY FROM VEHICLE,9999 0344,30,M,H,104,DRIVEWAY,IC,Invest Cont,330,18200    WELBY                        WY,,34.193,-118.5299,,,,,06037132700,279.9934918309495
181305088,2018-01-21T00:00:00.000,2018-01-21T00:00:00.000,1030,13,Newton,1385,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,AVALON                       BL,59TH                         ST,33.9872,-118.2652,,,,,06037239202,461.91062040887437
171206091,2017-01-26T00:00:00.000,2016-07-01T00:00:00.000,0001,12,77th Street,1252,2,649,DOCUMENT FORGERY / STOLEN FELONY,0100 1202 0923 1818 1702,63,M,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,649,6700    3RD                          AV,,33.9782,-118.3207,,,,,06037235201,379.87117067577384
150810906,2015-06-16T00:00:00.000,2015-06-16T00:00:00.000,0905,08,West LA,0889,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,IC,Invest Cont,510,1800 S  LA CIENEGA                   BL,,34.0425,-118.3818,,,,,06037269601,230.4482087373408
131924248,2013-12-09T00:00:00.000,2013-12-08T00:00:00.000,1705,19,Mission,1985,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 1402,0,M,O,404,DEPARTMENT STORE,AA,Adult Arrest,343,8300    VAN NUYS                     BL,,34.2216,-118.4488,,,998,,06037120104,359.0397309224183
132112802,2013-07-17T00:00:00.000,2013-07-16T00:00:00.000,1800,21,Topanga,2128,1,330,BURGLARY FROM VEHICLE,0344,28,M,H,108,PARKING LOT,IC,Invest Cont,330,20100    SATICOY                      ST,,34.2084,-118.571,,,,,06037134720,413.9122580431753
191605267,2019-02-05T00:00:00.000,2019-02-05T00:00:00.000,0130,16,Foothill,1684,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,7900    LANKERSHIM                   BL,,34.2166,-118.3919,,,,,06037121802,166.11344267986078
131906939,2013-02-20T00:00:00.000,2013-02-19T00:00:00.000,2000,19,Mission,1962,1,330,BURGLARY FROM VEHICLE,1307 0344,27,F,H,101,STREET,IC,Invest Cont,330,TUPPER                       ST,SEPULVEDA                    BL,34.2392,-118.4676,,,,,06037117201,231.4323050171891
171408253,2017-03-15T00:00:00.000,2017-03-15T00:00:00.000,0300,14,Pacific,1449,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,3900    BERRYMAN                     AV,,34.0078,-118.4217,,,,,06037272301,317.1739950320961
171611259,2017-06-26T00:00:00.000,2017-06-23T00:00:00.000,1500,16,Foothill,1668,2,888,TRESPASSING,1501 1202,62,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,888,6900    SAINT ESTABAN                ST,,34.2462,-118.2817,,,,,06037101220,548.810516521129
141611700,2014-07-29T00:00:00.000,2014-07-28T00:00:00.000,1330,16,Foothill,1611,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,13400    BROWNELL                     ST,,34.2842,-118.4245,,,,,06037104201,778.4615665827529
151908020,2015-03-18T00:00:00.000,2015-03-18T00:00:00.000,1710,19,Mission,1935,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,11400    SHARP                        AV,,34.2775,-118.457,,,,,06037109100,656.5500482803246
182112918,2018-07-05T00:00:00.000,2018-07-03T00:00:00.000,0530,21,Topanga,2175,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0349,61,F,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,440,22300    BURBANK                      BL,,34.172,-118.6124,,,,,06037137202,507.6549646262829
171719052,2017-10-14T00:00:00.000,2017-10-14T00:00:00.000,0905,17,Devonshire,1712,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1202,67,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,740,19300    WINGED FOOT                  CI,,34.2877,-118.5548,,,,,06037108102,840.1577333730362
141412355,2014-04-25T00:00:00.000,2014-04-24T00:00:00.000,1030,14,Pacific,1454,2,354,THEFT OF IDENTITY,1814,27,F,W,602,BANK,IC,Invest Cont,354,13100    MINDANAO                     WY,,33.9866,-118.4363,,,,,06037275313,217.35491790382946
170616654,2017-07-30T00:00:00.000,2017-07-30T00:00:00.000,2200,06,Hollywood,0666,2,624,BATTERY - SIMPLE ASSAULT,0444 0448 0429,23,F,H,735,NIGHT CLUB (OPEN EVENINGS ONLY),IC,Invest Cont,624,1400 N  IVAR                         AV,,34.0962,-118.3288,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037190802,316.13617925751237
161422072,2016-08-23T00:00:00.000,2016-08-19T00:00:00.000,2200,14,Pacific,1452,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,53,M,W,101,STREET,IC,Invest Cont,440,00    WASHINGTON                   BL,,33.9794,-118.4663,,,,,06037273902,556.6740756700979
170211063,2017-05-23T00:00:00.000,2017-05-23T00:00:00.000,1315,02,Rampart,0265,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1814 0216,25,F,B,101,STREET,IC,Invest Cont,440,800 S  ALVARADO                     ST,,34.0549,-118.2778,,,,,06037209402,87.05117983033962
170513706,2017-07-28T00:00:00.000,2016-07-01T00:00:00.000,1200,05,Harbor,0587,2,354,THEFT OF IDENTITY,0929 0930 1822,41,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,354,700 W  31ST                         ST,,33.7161,-118.2916,,,,,06037297602,117.02534701300496
152120494,2015-12-22T00:00:00.000,2015-12-20T00:00:00.000,0100,21,Topanga,2156,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0448,24,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,626,21600    ERWIN                        ST,,34.1829,-118.6002,,,,,06037135116,268.2630192114618
162016668,2016-09-13T00:00:00.000,2016-09-13T00:00:00.000,1910,20,Olympic,2024,2,624,BATTERY - SIMPLE ASSAULT,0319 0416 0432,27,F,O,101,STREET,AA,Adult Arrest,624,WILSHIRE                     BL,WESTERN                      AV,34.0617,-118.3091,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037211704,334.77426905408134
160605840,2016-02-01T00:00:00.000,2016-02-01T00:00:00.000,1100,06,Hollywood,0636,2,900,VIOLATION OF COURT ORDER,,62,F,W,501,SINGLE FAMILY DWELLING,AO,Adult Other,900,1700 N  HUDSON                       AV,,34.1016,-118.332,,,,,06037190701,205.2417391291016
191229764,2019-12-27T00:00:00.000,2019-12-27T00:00:00.000,0600,12,77th Street,1266,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,80TH                         ST,VERMONT                      ST,33.9667,-118.2914,,,,,06037238310,454.6141581270541
180210618,2018-04-29T00:00:00.000,2018-04-29T00:00:00.000,0900,02,Rampart,0251,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,6TH,RAMPART,34.0624,-118.2813,,,,,06037208720,100.77854552920338
131316893,2013-08-22T00:00:00.000,2013-08-22T00:00:00.000,1800,13,Newton,1372,1,330,BURGLARY FROM VEHICLE,1609 1307 0344 0377,41,F,H,101,STREET,IC,Invest Cont,330,AVALON                       BL,54TH                         ST,33.9934,-118.2652,,,,,06037229420,430.2688083492587
160407316,2016-03-18T00:00:00.000,2016-03-18T00:00:00.000,0030,04,Hollenbeck,0497,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,3200    UNION PACIFIC                AV,,34.0171,-118.2108,,,,,06037205120,464.7395802681271
131009799,2013-05-14T00:00:00.000,2013-05-06T00:00:00.000,2000,10,West Valley,1047,2,354,THEFT OF IDENTITY,0377 0930 1822,35,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,17300    EMELITA                      ST,,34.1776,-118.5104,,,,,06037139001,337.8926903636742
171424066,2017-11-05T00:00:00.000,2017-11-05T00:00:00.000,1231,14,Pacific,1464,1,330,BURGLARY FROM VEHICLE,0344 1300 1609,60,M,O,203,OTHER BUSINESS,IC,Invest Cont,330,12700 W  JEFFERSON                    BL,,33.9793,-118.4138,,,,,06037275604,735.8428526838768
131719369,2013-11-29T00:00:00.000,2013-11-28T00:00:00.000,2359,17,Devonshire,1745,1,330,BURGLARY FROM VEHICLE,0344 1307,34,M,H,101,STREET,IC,Invest Cont,330,LINDLEY                      AV,KINGSBURY                    AV,34.2627,-118.5274,,,,,06037111304,370.50150087444433
180409980,2018-05-18T00:00:00.000,2018-05-18T00:00:00.000,1630,04,Hollenbeck,0478,1,210,ROBBERY,0334 0302 0344,20,M,H,108,PARKING LOT,AA,Adult Arrest,210,3400    WHITTIER                     BL,,34.0278,-118.201,102,HAND GUN,,,06037204810,201.56811119410838
151716632,2015-09-28T00:00:00.000,2015-09-28T00:00:00.000,1630,17,Devonshire,1782,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0325 0352 0378,0,M,W,404,DEPARTMENT STORE,IC,Invest Cont,442,8800    CORBIN                       AV,,34.2304,-118.5623,,,,,06037113424,428.0780790189507
152014693,2015-08-14T00:00:00.000,2015-08-14T00:00:00.000,0115,20,Olympic,2026,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1266 0342 0202 0917 0416 0445 0432,39,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,230,300 S  BERENDO                      ST,,34.0691,-118.2941,302,BLUNT INSTRUMENT,,,06037211320,200.5143155948843
150622405,2015-10-20T00:00:00.000,2015-10-20T00:00:00.000,1211,06,Hollywood,0636,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,1700 N  CAHUENGA                     BL,,34.1016,-118.3295,,,,,06037190201,221.83240838853038
171510719,2017-04-25T00:00:00.000,2017-04-25T00:00:00.000,1450,15,N Hollywood,1503,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1813,31,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,626,12200    VANOWEN                      ST,,34.194,-118.3987,306,ROCK/THROWN OBJECT,,,06037123204,420.71532370736236
131314075,2013-07-03T00:00:00.000,2013-07-03T00:00:00.000,1630,13,Newton,1371,2,624,BATTERY - SIMPLE ASSAULT,1309 0202 0416 0326,26,M,H,101,STREET,IC,Invest Cont,624,300 W  58TH                         ST,,33.9898,-118.2783,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037232800,345.10920104390976
180129478,2018-12-04T00:00:00.000,2018-02-17T00:00:00.000,0800,01,Central,0156,2,354,THEFT OF IDENTITY,0377,55,M,W,517,MISSIONS/SHELTERS,IC,Invest Cont,354,500 S  SAN PEDRO                    ST,,34.0437,-118.2455,,,,,06037206302,99.16594108651853
